CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,REGS_CON_MISMO_CODIGO,TELEFONO_ORIG,TELEFONO_DIG,TELEFONO_8DIG,TELEFONOS_VALIDOS
20-01-0245-46,20-024,Chiquimula,Chiquimula,"Liceo Tec, Tecnológico, Experimental Y Científico","Calzada Héctor Augusto España Bracamonte, Lote # 25 Zona 2",58123452.0,Silvia Marilena Buezo Martinez,Rosa Yessenia Pacheco De Franco,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,58123452.0,581234520,58123452,58123452
20-01-0250-46,20-030,Chiquimula,Chiquimula,Centro De Educación Extraescolar -Ceex- Grupo Ceiba,"2Da. Avenida Y 5Ta. Calle Esquina Zona 1, La Pilona Barrio La Democracia",42415701.0,Vilma Esperanza Lopez Interiano,Donaldo Enrique Segura Franco,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,42415701.0,424157010,42415701,42415701
20-01-0251-46,20-030,Chiquimula,Chiquimula,Centro De Educación Extraescolar -Ceex- Cofiño Stahl,Aldea El Durazno,55543693.0,Vilma Esperanza Lopez Interiano,Rhobbin Alexander Esquivel Cáceres,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,55543693.0,555436930,55543693,55543693
20-01-0255-46,20-030,Chiquimula,Chiquimula,Centro De Educación Extraescolar -Ceex- Funcafe,6Ta Avenida Y 4Ta. Calle Zona 1,31712671.0,Vilma Esperanza Lopez Interiano,Erika Julisa Oliva Duarte,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,31712671.0,317126710,31712671,31712671
20-01-0256-46,20-030,Chiquimula,Chiquimula,Programa Nacional De Educación Alternativa Pronea,8Va. Avenida 6-60 Zona 1,40104955.0,Vilma Esperanza Lopez Interiano,Vilma Esperanza López Interiano,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,CHIQUIMULA,1,40104955.0,401049550,40104955,40104955
20-01-0257-46,20-030,Chiquimula,Chiquimula,Centro De Educación Extraescolar -Ceex- Departamental,8Va. Avenida 6-60 Zona 1,56170043.0,Vilma Esperanza Lopez Interiano,Angel Osiel Borja Pascual,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,1,56170043.0,561700430,56170043,56170043
20-01-0309-46,20-024,Chiquimula,Chiquimula,Colegio Privado Mixto Bendición,"4 Calle A 13-25, Zona 1",41007884.0,Silvia Marilena Buezo Martinez,Axel Yovany Villela Monroy,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,41007884.0,410078840,41007884,41007884
20-01-0311-46,20-024,Chiquimula,Chiquimula,Colegio Evangélico Mixto Adonai,8Va. Avenida 4-40 Zona 1,79424111.0,Silvia Marilena Buezo Martinez,Merari Jasmín De León Carrillo,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,79424111.0,794241110,79424111,79424111
20-01-0313-46,20-027,Chiquimula,Chiquimula,Colegio Mixto En Tecnología Latinoamericano,3Ra. Avenida 4-49 Zona 1,41795225.0,Silvia Marilena Buezo Martinez,Jaqueline Edith Santiago Ramos,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,41795225.0,417952250,41795225,41795225
20-01-0315-46,20-027,Chiquimula,Chiquimula,Instituto Tecnológico Privado De Oriente,4Ta. Avenida 4-20 Zona 1,79421528.0,Silvia Marilena Buezo Martinez,Salomon Eliasib Alvarez Cordón,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,79421528.0,794215280,79421528,79421528
20-01-0317-46,20-027,Chiquimula,Chiquimula,Colegio Superior De Informática Higa,1A. Calle 5-62 Zona 2,53947190.0,Silvia Marilena Buezo Martinez,Kokman Angel Chang Barela,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,53947190.0,539471900,53947190,53947190
20-01-0323-46,20-024,Chiquimula,Chiquimula,"Liceo Tec, Tecnológico, Experimental Y Científico",Calzada Héctor Augusto España Bracamonte Lote # 25 Zona 2,58123452.0,Silvia Marilena Buezo Martinez,Rosa Yessenia Pacheco De Franco,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,58123452.0,581234520,58123452,58123452
20-01-0324-46,20-027,Chiquimula,Chiquimula,Colegio Privado Mixto Divina Misericordia,"6Ta. Calle Poniente Zona 4, Barrio El Molino",55974817.0,Silvia Marilena Buezo Martinez,Francisca Linares Rivera,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,55974817.0,559748170,55974817,55974817
20-01-0326-46,20-001,Chiquimula,Chiquimula,Escuela Normal Intercultural,10 Avenida 3-71 Zona 1,79427427.0,Cesar Adalberto Noguera Jacome,Wendy Marleny Roque Vargas,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,79427427.0,794274270,79427427,79427427
20-01-0327-46,20-001,Chiquimula,Chiquimula,Instituto Normal Para Varones De Oriente,6A. Avenida 4-10 Zona 1,79420425.0,Cesar Adalberto Noguera Jacome,Balvino Chacón Pérez,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,79420425.0,794204250,79420425,79420425
20-01-1613-46,20-027,Chiquimula,Chiquimula,Colegio Superior De Informatica Higa,1A. Calle 5-61 Zona 2,44043628.0,Silvia Marilena Buezo Martinez,Olga Marina Méndez López,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,44043628.0,440436280,44043628,44043628
20-01-1846-46,20-001,Chiquimula,Chiquimula,Escuela Normal Intercultural,10A. Avenida 3-71 Zona 1,79427427.0,Cesar Adalberto Noguera Jacome,Wendy Marleny Roque Vargas,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,79427427.0,794274270,79427427,79427427
20-01-2089-46,20-024,Chiquimula,Chiquimula,Colegio Evangelico Mixto Adonai,8A. Avenida 4-40 Zona 1,79424111.0,Silvia Marilena Buezo Martinez,Merari Jasmín De León Carrillo,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,79424111.0,794241110,79424111,79424111
20-02-0010-46,20-034,Chiquimula,San Jose La Arada,Instituto Mixto De Educacion Diversificada Por Cooperativa De Enseñanza,Colonia Las Brisas,51309580.0,Byron Horacio Sarceño Zepeda,Ludek Abdel Rosales Esquivel,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,51309580.0,513095800,51309580,51309580
20-02-0012-46,20-030,Chiquimula,San Jose La Arada,Centro De Educación Extraescolar -Ceex- Funcafe,Aldea Saspán,42580713.0,Vilma Esperanza Lopez Interiano,Kathleen Gueylin Sagastume Guerra,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,42580713.0,425807130,42580713,42580713
20-03-0001-46,20-003,Chiquimula,San Juan Ermita,Instituto Diversificado Municipal De San Juan Ermita,Barrio San Pedrito,51989697.0,Blanca Rosa Morales De Gutierrez,Henry Arturo Jordán Guerra,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,51989697.0,519896970,51989697,51989697
20-03-0035-46,20-030,Chiquimula,San Juan Ermita,Centro De Educación Extraescolar -Ceex- Funcafe,Aldea Chispán Jaral,33874323.0,Vilma Esperanza Lopez Interiano,Edras Jeremías Guerra Alonzo,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,33874323.0,338743230,33874323,33874323
20-03-0073-46,20-003,Chiquimula,San Juan Ermita,Instituto Nacional De Educación Diversificada,Barrio San Pedrito,55223225.0,Blanca Rosa Morales De Gutierrez,Pablo Mauricio Compá,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,55223225.0,552232250,55223225,55223225
20-04-0065-46,20-004,Chiquimula,Jocotan,Colegio Centro Cultural Campo Real,Barrio San Lorenzo,79465751.0,Sergio Estuardo Medina Gudiel,Gloria Estela Guerra Gutiérrez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465751.0,794657510,79465751,79465751
20-04-0097-46,20-004,Chiquimula,Jocotan,Instituto Tecnológico Oficial De La Mancomunidad Ch´Orti´,Barrio San Lorenzo,79465395.0,Sergio Estuardo Medina Gudiel,Isis Modesta Urrutia Sandoval,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465395.0,794653950,79465395,79465395
20-04-0104-46,20-043,Chiquimula,Jocotan,Colegio Privado Mixto Por Madurez Vision 2008,Barrio San Sebastian,79465220.0,Julio Cesar Caguay Gutierres,Jorge Alberto Monroy,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,79465220.0,794652200,79465220,79465220
20-04-0105-46,20-043,Chiquimula,Jocotan,Colegio Privado Mixto Por Madurez Vision 2008,Barrio San Sebastian,79465220.0,Julio Cesar Caguay Gutierres,Jorge Alberto Monroy,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465220.0,794652200,79465220,79465220
20-04-0110-46,20-004,Chiquimula,Jocotan,Centro Educativo Jocoteco Bilingüe,Barrio El Cementerio,47894195.0,Sergio Estuardo Medina Gudiel,Sildy Zulema Pelaez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,47894195.0,478941950,47894195,47894195
20-04-0131-46,20-004,Chiquimula,Jocotan,Colegio Centro Cultural Campo Real,Barrio San Lorenzo,79465751.0,Sergio Estuardo Medina Gudiel,Gloria Estela Guerra Gutiérrez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,79465751.0,794657510,79465751,79465751
20-04-0132-46,20-042,Chiquimula,Jocotan,Instituto Privado Mixto De Educación Básica Con Orientación Ocupacional Fe Y Alegría No. 10 Santa María,Barrio San Sebastián,79465237.0,Francisco Javier Guerra Pazos,Viveca Eleonora Monroy Alvarez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465237.0,794652370,79465237,79465237
20-04-0134-46,20-004,Chiquimula,Jocotan,Colegio Centro Cultural Campo Real,Barrio San Lorenzo,79465751.0,Sergio Estuardo Medina Gudiel,Gloria Estela Guerra Gutiérrez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,79465751.0,794657510,79465751,79465751
20-04-0136-46,20-004,Chiquimula,Jocotan,Colegio Privado El Olam,Barrio El Cementerio,79465453.0,Sergio Estuardo Medina Gudiel,Lindayk Gicelena Castellón Nufio,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465453.0,794654530,79465453,79465453
20-04-0137-46,20-030,Chiquimula,Jocotan,Centro De Educación Extraescolar -Ceex- Funcafe,"Caserío Tierra Blanca, Aldea Los Vados",33874323.0,Vilma Esperanza Lopez Interiano,Nohemí Elizabeth García Guzmán,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,33874323.0,338743230,33874323,33874323
20-04-0197-46,20-043,Chiquimula,Jocotan,Liceo Vicente Carranza Lemus,Barrio San Sebastián Boulevard Al Maestro,59094455.0,Julio Cesar Caguay Gutierres,Irene Lisseth Vanegas Castañeda,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,59094455.0,590944550,59094455,59094455
20-04-0210-46,20-030,Chiquimula,Jocotan,Centro De Educación Extraescolar -Ceex- Municipal,Aldea Matazano,33360297.0,Vilma Esperanza Lopez Interiano,Luz Amanda Ramírez Ramírez,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,1,33360297.0,333602970,33360297,33360297
20-04-0211-46,20-030,Chiquimula,Jocotan,Centro De Educación Extraescolar -Ceex- Municipal,Aldea Guareruche,47828101.0,Vilma Esperanza Lopez Interiano,María Victoria Gerónimo Escalante De Méndez,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,1,47828101.0,478281010,47828101,47828101
20-04-0212-46,20-030,Chiquimula,Jocotan,Centro De Educación Extraescolar -Ceex- Municipal,Aldea Tontoles,38542069.0,Vilma Esperanza Lopez Interiano,Angelica Lucia Méndez Esquivel,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,1,38542069.0,385420690,38542069,38542069
20-04-0213-46,20-030,Chiquimula,Jocotan,"Centro De Educación Extraescolar, Municipal, -Ceex-","Caserío Magueyal, Aldea Pacrén",45421031.0,Vilma Esperanza Lopez Interiano,Wendy Díaz Pérez,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,1,45421031.0,454210310,45421031,45421031
20-04-0256-46,20-004,Chiquimula,Jocotan,Colegio Centro Cultural Campo Real,Barrio San Lorenzo,79465751.0,Sergio Estuardo Medina Gudiel,Gloria Estela Guerra Gutiérrez,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,79465751.0,794657510,79465751,79465751
20-04-0258-46,20-043,Chiquimula,Jocotan,Colegio Privado Mixto Por Madurez Vision 2008,Barrio San Sebastián,79465220.0,Julio Cesar Caguay Gutierres,Jorge Alberto Monroy,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,79465220.0,794652200,79465220,79465220
20-04-0261-46,20-030,Chiquimula,Jocotan,Centro De Educación Extraescolar -Ceex Pronea Asoro-,Barrio San Sebastián,56980041.0,Vilma Esperanza Lopez Interiano,Paula Karolina López Ramírez,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,CHIQUIMULA,1,56980041.0,569800410,56980041,56980041
20-04-2036-46,20-042,Chiquimula,Jocotan,"Instituto Técnico En Recursos Naturales Maya Ch'Orti' ""Internmach""",Caserío Tierra Blanca Aldea Los Vados,32135589.0,Francisco Javier Guerra Pazos,Dalia Arleth Pérez Hernández,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,32135589.0,321355890,32135589,32135589
20-04-2267-46,20-043,Chiquimula,Jocotan,"Escuela Normal Rural No. 3 ""Rafael Iriarte""",Barrio San Lorenzo,79465228.0,Julio Cesar Caguay Gutierres,Fidelino Huales Súchite,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465228.0,794652280,79465228,79465228
20-05-0087-46,20-021,Chiquimula,Camotan,Instituto Nacional De Educacion Diversificada,Aldea Muyurco,,Cesar Ramirez Hernandez,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,,,,
20-05-0088-46,20-017,Chiquimula,Camotan,Instituto Nacional De Educacion Diversificada,Barrio El Cementerio,,Glendy Aracely García Pérez,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,,,,
20-05-0254-46,20-017,Chiquimula,Camotan,Colegio Parroquial Privado Nuestra Señora De La Anunciación,Barrio La Parroquia,79465019.0,Glendy Aracely García Pérez,Neyda Yadira Méndez García,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79465019.0,794650190,79465019,79465019
20-05-1847-46,20-017,Chiquimula,Camotan,Escuela Normal Bilingüe Intercultural/Turer Aj Kanseyaj Ch'Orti',Barrio El Cementerio,46254169.0,Glendy Aracely García Pérez,Rosana Elizabeth Pérez Vásquez,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,1,46254169.0,462541690,46254169,46254169
20-05-1863-46,20-034,Chiquimula,Camotan,Instituto Por Cooperativa De Enseñanza Diversificada,Aldea Caparja,33448425.0,Byron Horacio Sarceño Zepeda,Roberto Antonio Hernández,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,33448425.0,334484250,33448425,33448425
20-06-0042-46,20-030,Chiquimula,Olopa,Centro De Educación Extraescolar -Ceex- Funcafe,Aldea Tituque,47517698.0,Vilma Esperanza Lopez Interiano,Angela Rocío Díaz Urrutia,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,47517698.0,475176980,47517698,47517698
20-06-1787-46,20-034,Chiquimula,Olopa,Instituto Diversificado Por Cooperativa De Enseñanza Lic. Mario Rolando Torres Marroquin,Olopa,,Byron Horacio Sarceño Zepeda,Isolina Bedeth Urrutia Lemus,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,,,,
20-07-0002-46,20-035,Chiquimula,Esquipulas,"Instituto Tecnico Industrial ""Henry Ford""","5A Calle ""A"" 6-74 Zona 1",79433773.0,Victoria Noemí Recinos Vidal De Hernández,Roberto Velásquez Real,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,79433773.0,794337730,79433773,79433773
20-07-0004-46,20-035,Chiquimula,Esquipulas,"Instituto Tecnico Industrial ""Henry Ford""","5A Calle ""A"" 6-74 Zona 1",79433773.0,Victoria Noemí Recinos Vidal De Hernández,Roberto Velásquez Real,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79433773.0,794337730,79433773,79433773
20-07-0050-46,20-035,Chiquimula,Esquipulas,Instituto Nacional De Educacion Diversificada,"Barrio Santa Ana, Zona 3",42024937.0,Victoria Noemí Recinos Vidal De Hernández,Nora Lizandra Villalobos Vidal,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,42024937.0,420249370,42024937,42024937
20-07-0061-46,20-035,Chiquimula,Esquipulas,Instituto Municipal De Educacion Diversificada De Esquipulas,2Da. Avenida 0-20 Zona 1,42787205.0,Victoria Noemí Recinos Vidal De Hernández,Lesbia Dinora Sánchez,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,42787205.0,427872050,42787205,42787205
20-07-0083-46,20-034,Chiquimula,Esquipulas,Instituto De Educacion Diversificada Por Cooperativa De Enseñanza,Aldea Chanmagua,53046838.0,Byron Horacio Sarceño Zepeda,Alvaro Joel Ramírez Villeda,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,53046838.0,530468380,53046838,53046838
20-07-0106-46,20-014,Chiquimula,Esquipulas,Liceo De Formacion Integral,8A. Calle 1-15 Zona 1 Colonia Quirio Cataño Ii,79433902.0,Erick Estuardo Alvarado Galván,Soledad Del Carmen López Rosa,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79433902.0,794339020,79433902,79433902
20-07-0111-46,20-015,Chiquimula,Esquipulas,"Colegio De Educación Para Adultos ""Semilla De Vida""",3A. Calle 2-13 Zona 2 Barrio Nuevo,59748507.0,Landelino Cruz Garcia,Edy Noé Vides Mejía,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,59748507.0,597485070,59748507,59748507
20-07-0114-46,20-015,Chiquimula,Esquipulas,"Colegio De Educacion Para Adultos ""Semilla De Vida""",3A. Calle 2-13 Zona 2 Barrio Nuevo,59748507.0,Landelino Cruz Garcia,Edy Noé Vides Mejía,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,59748507.0,597485070,59748507,59748507
20-07-0116-46,20-014,Chiquimula,Esquipulas,Liceo De Formación Integral,8Va. Calle 1-15 Zona 1 Colonia Quirio Cataño Ii,79433902.0,Erick Estuardo Alvarado Galván,César Obdulio Lázaro Súchite,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,79433902.0,794339020,79433902,79433902
20-07-0122-46,20-044,Chiquimula,Esquipulas,"Colegio Privado Mixto ""Montessori""","6Ta. Avenida 6-99 Zona 1, Barrio San Joaquin",79431270.0,Erick Estuardo Alvarado Galván,Milagro De Jesús Acevedo Duarte,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,1,79431270.0,794312700,79431270,79431270
20-07-0127-46,20-015,Chiquimula,Esquipulas,"Colegio De Educacion Para Adultos ""Semilla De Vida""",3A. Calle 2-13 Zona 2,32155033.0,Landelino Cruz Garcia,Edy Noé Vides Mejía,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,32155033.0,321550330,32155033,32155033
20-07-0132-46,20-035,Chiquimula,Esquipulas,Liceo Esquipulteco Bilingüe,3A. Avenida 4-31 Zona 1,41897428.0,Victoria Noemí Recinos Vidal De Hernández,Ana María Pérez Hernández,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,41897428.0,418974280,41897428,41897428
20-07-0141-46,20-015,Chiquimula,Esquipulas,Instituto René Almengor Inbecc,"6A. Avenida 0-11 Zona 1, Barrio Santiaguito",79432727.0,Landelino Cruz Garcia,Santos Inocente Ramos De León,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),CHIQUIMULA,1,79432727.0,794327270,79432727,79432727
20-07-0142-46,20-015,Chiquimula,Esquipulas,Instituto René Almengor Inbecc,"6A. Avenida 0-11 Zona 1, Barrio Santiaguito",79432727.0,Landelino Cruz Garcia,Santos Inocente Ramos De León,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79432727.0,794327270,79432727,79432727
20-07-0143-46,20-030,Chiquimula,Esquipulas,Centro De Educación Extraescolar -Ceex- Funcafe,10 Calle 6-27 Barrio San Sebastián,30393716.0,Vilma Esperanza Lopez Interiano,Carlos Rolando Monroy Chegüén,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,1,30393716.0,303937160,30393716,30393716
20-07-0145-46,20-035,Chiquimula,Esquipulas,Colegio Privado Mixto Bendición,6A. Avenida 6-99 Zona 1 Barrio San Joaquín,42194761.0,Victoria Noemí Recinos Vidal De Hernández,Oscar Escobar Espino,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,42194761.0,421947610,42194761,42194761
20-07-0147-46,20-014,Chiquimula,Esquipulas,Liceo De Formación Integral,8Va. Calle 1-15 Zona 1 Colonia Quirio Cataño Ii,79433902.0,Erick Estuardo Alvarado Galván,César Obdulio Lázaro Súchite,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,79433902.0,794339020,79433902,79433902
20-07-0149-46,20-035,Chiquimula,Esquipulas,"Instituto Técnico Industrial ""Henry Ford""","5Ta. Calle ""A"" 6-74 Zona 1",32021983.0,Victoria Noemí Recinos Vidal De Hernández,Roberto Velásquez Real,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,1,32021983.0,320219830,32021983,32021983
20-07-0332-46,20-015,Chiquimula,Esquipulas,Escuela De Educación Diversificada Ediver,6A. Av. 6-99 Zona 1,41491485.0,Landelino Cruz Garcia,Héctor Leonel Salguero Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,41491485.0,414914850,41491485,41491485
20-07-0506-46,20-044,Chiquimula,Esquipulas,"Colegio Privado Mixto ""Montessori""",6A. Avenida 6-99 Zona 1,79431270.0,Erick Estuardo Alvarado Galván,Héctor Leonel Salguero Morales,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,1,79431270.0,794312700,79431270,79431270
