CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
20-01-0317-46,20-027,Chiquimula,Chiquimula,COLEGIO SUPERIOR DE INFORMÁTICA HIGA,1A. CALLE 5-62 ZONA 2,539471900,SILVIA MARILENA BUEZO MARTINEZ,KOKMAN ANGEL CHANG BARELA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-01-0323-46,20-024,Chiquimula,Chiquimula,"LICEO TEC, TECNOLÓGICO, EXPERIMENTAL Y CIENTÍFICO",CALZADA HÉCTOR AUGUSTO ESPAÑA BRACAMONTE LOTE # 25 ZONA 2,581234520,SILVIA MARILENA BUEZO MARTINEZ,ROSA YESSENIA PACHECO DE FRANCO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-01-0324-46,20-027,Chiquimula,Chiquimula,COLEGIO PRIVADO MIXTO DIVINA MISERICORDIA,"6TA. CALLE PONIENTE ZONA 4, BARRIO EL MOLINO",559748170,SILVIA MARILENA BUEZO MARTINEZ,FRANCISCA LINARES RIVERA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-01-0326-46,20-001,Chiquimula,Chiquimula,ESCUELA NORMAL INTERCULTURAL,10 AVENIDA 3-71 ZONA 1,794274270,CESAR ADALBERTO NOGUERA JACOME,WENDY MARLENY ROQUE VARGAS,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-01-0327-46,20-001,Chiquimula,Chiquimula,INSTITUTO NORMAL PARA VARONES DE ORIENTE,6A. AVENIDA 4-10 ZONA 1,794204250,CESAR ADALBERTO NOGUERA JACOME,BALVINO CHACÓN PÉREZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-01-1613-46,20-027,Chiquimula,Chiquimula,COLEGIO SUPERIOR DE INFORMATICA HIGA,1A. CALLE 5-61 ZONA 2,440436280,SILVIA MARILENA BUEZO MARTINEZ,OLGA MARINA MÉNDEZ LÓPEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-01-1846-46,20-001,Chiquimula,Chiquimula,ESCUELA NORMAL INTERCULTURAL,10A. AVENIDA 3-71 ZONA 1,794274270,CESAR ADALBERTO NOGUERA JACOME,WENDY MARLENY ROQUE VARGAS,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-01-2089-46,20-024,Chiquimula,Chiquimula,COLEGIO EVANGELICO MIXTO ADONAI,8A. AVENIDA 4-40 ZONA 1,794241110,SILVIA MARILENA BUEZO MARTINEZ,MERARI JASMÍN DE LEÓN CARRILLO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-02-0010-46,20-034,Chiquimula,San Jose La Arada,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,COLONIA LAS BRISAS,513095800,BYRON HORACIO SARCEÑO ZEPEDA,LUDEK ABDEL ROSALES ESQUIVEL,DIVERSIFICADO,Cooperativa,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-02-0012-46,20-030,Chiquimula,San Jose La Arada,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA SASPÁN,425807130,VILMA ESPERANZA LOPEZ INTERIANO,KATHLEEN GUEYLIN SAGASTUME GUERRA,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-03-0001-46,20-003,Chiquimula,San Juan Ermita,INSTITUTO DIVERSIFICADO MUNICIPAL DE SAN JUAN ERMITA,BARRIO SAN PEDRITO,519896970,BLANCA ROSA MORALES DE GUTIERREZ,HENRY ARTURO JORDÁN GUERRA,DIVERSIFICADO,Municipal,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-03-0035-46,20-030,Chiquimula,San Juan Ermita,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA CHISPÁN JARAL,338743230,VILMA ESPERANZA LOPEZ INTERIANO,EDRAS JEREMÍAS GUERRA ALONZO,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-03-0073-46,20-003,Chiquimula,San Juan Ermita,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO SAN PEDRITO,552232250,BLANCA ROSA MORALES DE GUTIERREZ,PABLO MAURICIO COMPÁ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0065-46,20-004,Chiquimula,Jocotan,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,794657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0097-46,20-004,Chiquimula,Jocotan,INSTITUTO TECNOLÓGICO OFICIAL DE LA MANCOMUNIDAD CH´ORTI´,BARRIO SAN LORENZO,794653950,SERGIO ESTUARDO MEDINA GUDIEL,ISIS MODESTA URRUTIA SANDOVAL,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0104-46,20-043,Chiquimula,Jocotan,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIAN,794652200,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-04-0105-46,20-043,Chiquimula,Jocotan,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIAN,794652200,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0110-46,20-004,Chiquimula,Jocotan,CENTRO EDUCATIVO JOCOTECO BILINGÜE,BARRIO EL CEMENTERIO,478941950,SERGIO ESTUARDO MEDINA GUDIEL,SILDY ZULEMA PELAEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0131-46,20-004,Chiquimula,Jocotan,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,794657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-04-0132-46,20-042,Chiquimula,Jocotan,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN BÁSICA CON ORIENTACIÓN OCUPACIONAL FE Y ALEGRÍA NO. 10 SANTA MARÍA,BARRIO SAN SEBASTIÁN,794652370,FRANCISCO JAVIER GUERRA PAZOS,VIVECA ELEONORA MONROY ALVAREZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0134-46,20-004,Chiquimula,Jocotan,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,794657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-04-0136-46,20-004,Chiquimula,Jocotan,COLEGIO PRIVADO EL OLAM,BARRIO EL CEMENTERIO,794654530,SERGIO ESTUARDO MEDINA GUDIEL,LINDAYK GICELENA CASTELLÓN NUFIO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0137-46,20-030,Chiquimula,Jocotan,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,"CASERÍO TIERRA BLANCA, ALDEA LOS VADOS",338743230,VILMA ESPERANZA LOPEZ INTERIANO,NOHEMÍ ELIZABETH GARCÍA GUZMÁN,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-04-0197-46,20-043,Chiquimula,Jocotan,LICEO VICENTE CARRANZA LEMUS,BARRIO SAN SEBASTIÁN BOULEVARD AL MAESTRO,590944550,JULIO CESAR CAGUAY GUTIERRES,IRENE LISSETH VANEGAS CASTAÑEDA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-04-0210-46,20-030,Chiquimula,Jocotan,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA MATAZANO,333602970,VILMA ESPERANZA LOPEZ INTERIANO,LUZ AMANDA RAMÍREZ RAMÍREZ,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA
20-04-0211-46,20-030,Chiquimula,Jocotan,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA GUARERUCHE,478281010,VILMA ESPERANZA LOPEZ INTERIANO,MARÍA VICTORIA GERÓNIMO ESCALANTE DE MÉNDEZ,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA
20-04-0212-46,20-030,Chiquimula,Jocotan,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA TONTOLES,385420690,VILMA ESPERANZA LOPEZ INTERIANO,ANGELICA LUCIA MÉNDEZ ESQUIVEL,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA
20-04-0213-46,20-030,Chiquimula,Jocotan,"CENTRO DE EDUCACIÓN EXTRAESCOLAR, MUNICIPAL, -CEEX-","CASERÍO MAGUEYAL, ALDEA PACRÉN",454210310,VILMA ESPERANZA LOPEZ INTERIANO,WENDY DÍAZ PÉREZ,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA
20-04-0256-46,20-004,Chiquimula,Jocotan,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,794657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-04-0258-46,20-043,Chiquimula,Jocotan,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIÁN,794652200,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-04-0261-46,20-030,Chiquimula,Jocotan,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX PRONEA ASORO-,BARRIO SAN SEBASTIÁN,569800410,VILMA ESPERANZA LOPEZ INTERIANO,PAULA KAROLINA LÓPEZ RAMÍREZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,CHIQUIMULA
20-04-2036-46,20-042,Chiquimula,Jocotan,"INSTITUTO TÉCNICO EN RECURSOS NATURALES MAYA CH'ORTI' ""INTERNMACH""",CASERÍO TIERRA BLANCA ALDEA LOS VADOS,321355890,FRANCISCO JAVIER GUERRA PAZOS,DALIA ARLETH PÉREZ HERNÁNDEZ,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-04-2267-46,20-043,Chiquimula,Jocotan,"ESCUELA NORMAL RURAL NO. 3 ""RAFAEL IRIARTE""",BARRIO SAN LORENZO,794652280,JULIO CESAR CAGUAY GUTIERRES,FIDELINO HUALES SÚCHITE,DIVERSIFICADO,Oficial,Urbana,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-05-0087-46,20-021,Chiquimula,Camotan,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA MUYURCO,,CESAR RAMIREZ HERNANDEZ,---,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-05-0088-46,20-017,Chiquimula,Camotan,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CEMENTERIO,,GLENDY ARACELY GARCÍA PÉREZ,---,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-05-0254-46,20-017,Chiquimula,Camotan,COLEGIO PARROQUIAL PRIVADO NUESTRA SEÑORA DE LA ANUNCIACIÓN,BARRIO LA PARROQUIA,794650190,GLENDY ARACELY GARCÍA PÉREZ,NEYDA YADIRA MÉNDEZ GARCÍA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-05-1847-46,20-017,Chiquimula,Camotan,ESCUELA NORMAL BILINGÜE INTERCULTURAL/TURER AJ KANSEYAJ CH'ORTI',BARRIO EL CEMENTERIO,462541690,GLENDY ARACELY GARCÍA PÉREZ,ROSANA ELIZABETH PÉREZ VÁSQUEZ,DIVERSIFICADO,Oficial,Urbana,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-05-1863-46,20-034,Chiquimula,Camotan,INSTITUTO POR COOPERATIVA DE ENSEÑANZA DIVERSIFICADA,ALDEA CAPARJA,334484250,BYRON HORACIO SARCEÑO ZEPEDA,ROBERTO ANTONIO HERNÁNDEZ,DIVERSIFICADO,Cooperativa,Rural,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-06-0042-46,20-030,Chiquimula,Olopa,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA TITUQUE,475176980,VILMA ESPERANZA LOPEZ INTERIANO,ANGELA ROCÍO DÍAZ URRUTIA,DIVERSIFICADO,Oficial,Rural,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-06-1787-46,20-034,Chiquimula,Olopa,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA LIC. MARIO ROLANDO TORRES MARROQUIN,OLOPA,,BYRON HORACIO SARCEÑO ZEPEDA,ISOLINA BEDETH URRUTIA LEMUS,DIVERSIFICADO,Cooperativa,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0002-46,20-035,Chiquimula,Esquipulas,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","5A CALLE ""A"" 6-74 ZONA 1",794337730,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ROBERTO VELÁSQUEZ REAL,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-07-0004-46,20-035,Chiquimula,Esquipulas,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","5A CALLE ""A"" 6-74 ZONA 1",794337730,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ROBERTO VELÁSQUEZ REAL,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0050-46,20-035,Chiquimula,Esquipulas,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"BARRIO SANTA ANA, ZONA 3",420249370,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,NORA LIZANDRA VILLALOBOS VIDAL,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0061-46,20-035,Chiquimula,Esquipulas,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA DE ESQUIPULAS,2DA. AVENIDA 0-20 ZONA 1,427872050,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,LESBIA DINORA SÁNCHEZ,DIVERSIFICADO,Municipal,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0083-46,20-034,Chiquimula,Esquipulas,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA CHANMAGUA,530468380,BYRON HORACIO SARCEÑO ZEPEDA,ALVARO JOEL RAMÍREZ VILLEDA,DIVERSIFICADO,Cooperativa,Rural,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0106-46,20-014,Chiquimula,Esquipulas,LICEO DE FORMACION INTEGRAL,8A. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II,794339020,ERICK ESTUARDO ALVARADO GALVÁN,SOLEDAD DEL CARMEN LÓPEZ ROSA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0111-46,20-015,Chiquimula,Esquipulas,"COLEGIO DE EDUCACIÓN PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,597485070,LANDELINO CRUZ GARCIA,EDY NOÉ VIDES MEJÍA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0114-46,20-015,Chiquimula,Esquipulas,"COLEGIO DE EDUCACION PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,597485070,LANDELINO CRUZ GARCIA,EDY NOÉ VIDES MEJÍA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0116-46,20-014,Chiquimula,Esquipulas,LICEO DE FORMACIÓN INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II,794339020,ERICK ESTUARDO ALVARADO GALVÁN,CÉSAR OBDULIO LÁZARO SÚCHITE,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0122-46,20-044,Chiquimula,Esquipulas,"COLEGIO PRIVADO MIXTO ""MONTESSORI""","6TA. AVENIDA 6-99 ZONA 1, BARRIO SAN JOAQUIN",794312700,ERICK ESTUARDO ALVARADO GALVÁN,MILAGRO DE JESÚS ACEVEDO DUARTE,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-07-0127-46,20-015,Chiquimula,Esquipulas,"COLEGIO DE EDUCACION PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2,321550330,LANDELINO CRUZ GARCIA,EDY NOÉ VIDES MEJÍA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0132-46,20-035,Chiquimula,Esquipulas,LICEO ESQUIPULTECO BILINGÜE,3A. AVENIDA 4-31 ZONA 1,418974280,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ANA MARÍA PÉREZ HERNÁNDEZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0141-46,20-015,Chiquimula,Esquipulas,INSTITUTO RENÉ ALMENGOR INBECC,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO",794327270,LANDELINO CRUZ GARCIA,SANTOS INOCENTE RAMOS DE LEÓN,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),CHIQUIMULA
20-07-0142-46,20-015,Chiquimula,Esquipulas,INSTITUTO RENÉ ALMENGOR INBECC,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO",794327270,LANDELINO CRUZ GARCIA,SANTOS INOCENTE RAMOS DE LEÓN,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0143-46,20-030,Chiquimula,Esquipulas,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,10 CALLE 6-27 BARRIO SAN SEBASTIÁN,303937160,VILMA ESPERANZA LOPEZ INTERIANO,CARLOS ROLANDO MONROY CHEGÜÉN,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0145-46,20-035,Chiquimula,Esquipulas,COLEGIO PRIVADO MIXTO BENDICIÓN,6A. AVENIDA 6-99 ZONA 1 BARRIO SAN JOAQUÍN,421947610,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,OSCAR ESCOBAR ESPINO,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-07-0147-46,20-014,Chiquimula,Esquipulas,LICEO DE FORMACIÓN INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II,794339020,ERICK ESTUARDO ALVARADO GALVÁN,CÉSAR OBDULIO LÁZARO SÚCHITE,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-07-0149-46,20-035,Chiquimula,Esquipulas,"INSTITUTO TÉCNICO INDUSTRIAL ""HENRY FORD""","5TA. CALLE ""A"" 6-74 ZONA 1",320219830,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ROBERTO VELÁSQUEZ REAL,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-07-0332-46,20-015,Chiquimula,Esquipulas,ESCUELA DE EDUCACIÓN DIVERSIFICADA EDIVER,6A. AV. 6-99 ZONA 1,414914850,LANDELINO CRUZ GARCIA,HÉCTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0506-46,20-044,Chiquimula,Esquipulas,"COLEGIO PRIVADO MIXTO ""MONTESSORI""",6A. AVENIDA 6-99 ZONA 1,794312700,ERICK ESTUARDO ALVARADO GALVÁN,HÉCTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-1909-46,20-015,Chiquimula,Esquipulas,COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO',13 CALLE 6-06 ZONA 1,794313910,LANDELINO CRUZ GARCIA,MARIO RICARDO LEIVA DÍAZ,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-2098-46,20-014,Chiquimula,Esquipulas,COLEGIO PRIVADO MIXTO RENACIMIENTO,5A. AV. 2-25 ZONA 1,794320120,ERICK ESTUARDO ALVARADO GALVÁN,LUIS ARIEL SANDOVAL ARANA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-2365-46,20-014,Chiquimula,Esquipulas,COLEGIO PRIVADO MIXTO RENACIMIENTO,"5A. AV, 2-25 ZONA 1 ESQUIPULAS",,ERICK ESTUARDO ALVARADO GALVÁN,,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0004-46,20-040,Chiquimula,Concepcion Las Minas,COLEGIO CRISTIANO CRISTO VIENE YA,COLONIA BETHEL ALDEA LA ERMITA,794375340,SONIA FAVIOLA FRANCO GARCÍA,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0006-46,20-040,Chiquimula,Concepcion Las Minas,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COLONIA NUEVA,301947210,SONIA FAVIOLA FRANCO GARCÍA,ULISES RIVERA ACEVEDO,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0018-46,20-040,Chiquimula,Concepcion Las Minas,COLEGIO MUNICIPAL DE EDUCACION DIVERSIFICADA,COLONIA NUEVA,794351100,SONIA FAVIOLA FRANCO GARCÍA,SANDRA ERUDINA ESPINO CASTILLO,DIVERSIFICADO,Municipal,Urbana,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0020-46,20-040,Chiquimula,Concepcion Las Minas,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,COLONIA NUEVA,301947210,SONIA FAVIOLA FRANCO GARCÍA,ULISES RIVERA ACEVEDO,DIVERSIFICADO,Oficial,Urbana,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-08-0025-46,20-040,Chiquimula,Concepcion Las Minas,COLEGIO CRISTIANO CRISTO VIENE YA,"COLONIA BETHEL, ALDEA LA ERMITA",794375340,SONIA FAVIOLA FRANCO GARCÍA,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,Privado,Rural,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA
20-09-0037-46,20-037,Chiquimula,Quezaltepeque,COMPLEJO EDUCATIVO INTERCULTURAL,"COLONIA SANTA FILOMENA, ZONA 2",337215150,MIRNA MARLENY JUAREZ PEREZ,ORFA RECINOS RIVERA,DIVERSIFICADO,Privado,Urbana,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
